stand_id,stand_name,location
19019,Steenbuck,Hayes
19020,"Alligator, mississippi",Cascade
19021,Barking gecko,Hansons
19022,"Macaque, japanese",Dwight
19023,"Booby, blue-faced",Superior
19024,Dabchick,Tennessee
19025,Striped hyena,Armistice
19026,South American meadowlark (unidentified),Anzinger
19027,Goliath heron,Melrose
19028,Steller's sea lion,Fisk
19029,Striated heron,David
19030,"Gnu, brindled",Aberg
19031,Brolga crane,Swallow
19032,European stork,Melby
19033,Desert kangaroo rat,Melody
19034,Yak,Maryland
19035,"Genet, common",Roxbury
19036,"Macaw, red and blue",Roxbury
19037,Warthog,Charing Cross
19038,"Magpie, australian",Killdeer
19039,"Opossum, american virginia",Sullivan
19040,"Sparrow, rufous-collared",Service
19041,"Mongoose, javan gold-spotted",Delaware
19042,Grey lourie,Drewry
19043,"Seal, harbor",Blue Bill Park
19044,Wild water buffalo,Oriole
19045,"Porcupine, african",Moulton
19046,Yellow baboon,Dakota
19047,"Cat, african wild",Tony
19048,"Macaw, blue and yellow",Jana
19049,Red-capped cardinal,Mccormick
19050,Malachite kingfisher,Transport
19051,"Dove, ring",Valley Edge
19052,"Duck, comb",Bonner
19053,"Rabbit, eastern cottontail",Carioca
19054,Capybara,Pawling
19055,"Rabbit, eastern cottontail",Doe Crossing
19056,Crested screamer,Gateway
19057,Smith's bush squirrel,Meadow Ridge
19058,Red kangaroo,Rusk
19059,"Shrew, mandras tree",Spohn
19060,"Iguana, marine",Lakewood
19061,"Gull, southern black-backed",Shelley
19062,"Sparrow, house",Lukken
19063,Rock dove,Mccormick
19064,Nilgai,Sherman
19065,Brazilian otter,Ludington
19066,"Thrasher, curve-billed",Ilene
19067,Dusky gull,Darwin
19068,Hippopotamus,Stoughton
19069,"Squirrel, pine",Merry
19070,"Porcupine, crested",Gina
19071,"Porcupine, indian",Milwaukee
19072,Caribou,Orin
19073,Mexican beaded lizard,Nelson
19074,"Heron, striated",Tony
19075,Frilled dragon,Dovetail
19076,Grey phalarope,Red Cloud
19077,"Tinamou, elegant crested",Scoville
19078,Clark's nutcracker,Atwood
19079,"Stilt, black-winged",Oriole
19080,"Weaver, white-browed sparrow",Orin
19081,"Monitor, water",Ludington
19082,"Turkey, wild",Hagan
19083,Long-tailed spotted cat,Hovde
19084,Lappet-faced vulture,Saint Paul
19085,"Monster, gila",Welch
19086,"Flamingo, roseat",Shelley
19087,Mallard,Heath
19088,Blackish oystercatcher,Bobwhite
19089,"Kudu, greater",1st
19090,Impala,Haas
19091,Eastern fox squirrel,Mcbride
19092,"Squirrel, thirteen-lined",Crest Line
19093,Mallard,Valley Edge
19094,"Owl, australian masked",Porter
19095,"Bustard, kori",Morning
19096,Common palm civet,Helena
19097,"White-eye, cape",Hooker
19098,North American river otter,Hanson
19099,"Turtle, snake-necked",Linden
19100,"Cat, long-tailed spotted",Monument
19101,Nilgai,Melody
19102,Yellow baboon,Longview
19103,"Pelican, eastern white",Eliot
19104,Sugar glider,Anderson
19105,"Gazelle, thomson's",Carpenter
19106,Indian leopard,Maywood
19107,"Coot, red-knobbed",Emmet
19108,Sun gazer,Forest
19109,Barrows goldeneye,Vernon
19110,"Beaver, eurasian",Debs
19111,Vine snake (unidentified),Fallview
19112,Brown lemur,Autumn Leaf
19113,Laughing kookaburra,Elmside
19114,"Tortoise, desert",Meadow Valley
19115,Red-billed tropic bird,Dovetail
19116,"Hare, arctic",Bellgrove
19117,Red-tailed hawk,Everett
19118,Black-crowned crane,Village Green
19119,Red deer,Tomscot
19120,"Reedbuck, bohor",Warrior
19121,Pig-tailed macaque,Montana
19122,"Gecko, bent-toed",Banding
19123,"Stork, woolly-necked",Lillian
19124,American alligator,Lotheville
19125,"Lion, steller's sea",Rusk
19126,Dingo,Monument
19127,Great skua,Monica
19128,"Possum, western pygmy",Loftsgordon
19129,Timber wolf,Summer Ridge
19130,"Eagle, bald",Corben
19131,Long-tailed skua,Melody
19132,Gray rhea,Maple Wood
19133,"Gecko, tokay",Melby
19134,"Kangaroo, red",7th
19135,"Bison, american",Warner
19136,"Quoll, spotted-tailed",Dwight
19137,Asian red fox,Bluestem
19138,"Ibis, sacred",Browning
19139,Carmine bee-eater,Victoria
19140,"Gull, southern black-backed",Sullivan
19141,Knob-nosed goose,Ruskin
19142,Anaconda (unidentified),Express
19143,Spotted deer,Ramsey
19144,Vine snake (unidentified),Helena
19145,Ibex,Golf View
19146,"Elephant, african",Grasskamp
19147,"Squirrel, african bush",Knutson
19148,"Vulture, black",1st
19149,"Teal, hottentot",1st
19150,Lizard (unidentified),Old Shore
19151,"Albatross, galapagos",Blue Bill Park
19152,"Monster, gila",Artisan
19153,"Lion, steller sea",Sullivan
19154,"Peacock, indian",Westridge
19155,Great horned owl,Hayes
19156,White-throated kingfisher,Dayton
19157,Black-crowned crane,Service
19158,"Waxbill, black-cheeked",Sloan
19159,Greater rhea,Anhalt
19160,"Eagle, crowned",Pond
19161,Egyptian vulture,Roth
19162,Blue waxbill,Scofield
19163,South American puma,Rieder
19164,"Gull, kelp",Hayes
19165,"Lizard, mexican beaded",Schiller
19166,Tayra,North
19167,"Jackal, asiatic",Carberry
19168,Tarantula,Moulton
19169,"Snake, green vine",Manitowish
19170,Crested porcupine,Dottie
19171,Sable antelope,Lake View
19172,"Jackal, black-backed",Pine View
19173,"Goose, spur-winged",Stuart
19174,Western grey kangaroo,Melby
19175,"Turaco, violet-crested",Springview
19176,Australian sea lion,Superior
19177,"Crab, red lava",Farragut
19178,"Blackbird, red-winged",Trailsway
19179,Emerald-spotted wood dove,Eagan
19180,"Kangaroo, jungle",Green
19181,"Goose, snow",Homewood
19182,"Possum, pygmy",Russell
19183,"Legaan, water",Kensington
19184,"Cat, ringtail",Oakridge
19185,Eastern cottontail rabbit,Golf View
19186,Mocking cliffchat,Sachtjen
19187,"Heron, goliath",Manley
19188,"Gull, pacific",Sage
19189,"Woodcock, american",Dakota
19190,Black and white colobus,Dayton
19191,"Skink, blue-tongued",Hansons
19192,Giant armadillo,Aberg
19193,"Skimmer, four-spotted",South
19194,Oriental short-clawed otter,Di Loreto
19195,"Pheasant, common",Michigan
19196,Andean goose,Badeau
19197,"Screamer, southern",Erie
19198,Frog (unidentified),Mosinee
19199,"Waxbill, blue",Cascade
19200,Scaly-breasted lorikeet,Crescent Oaks
19201,"Hornbill, yellow-billed",Kinsman
19202,"Stork, black-necked",Brickson Park
19203,American black bear,Thackeray
19204,Black-throated cardinal,Londonderry
19205,Worm snake (unidentified),Arkansas
19206,"Cat, civet",Charing Cross
19207,Sage hen,Service
19208,Savanna baboon,Ohio
19209,Cape Barren goose,Bartelt
19210,Hummingbird (unidentified),Declaration
19211,"Hornbill, red-billed",Randy
19212,"Butterfly, tropical buckeye",Ridgeview
19213,Brazilian tapir,Crownhardt
19214,"Marmot, hoary",Huxley
19215,"Marshbird, brown and yellow",Tennessee
19216,"Gecko, barking",Petterle
19217,"Squirrel, palm",School
19218,Levaillant's barbet,Northport
19219,Red-cheeked cordon bleu,Orin
19220,Oribi,Glacier Hill
19221,Black vulture,Monterey
19222,Tiger snake,Weeping Birch
19223,Horned rattlesnake,Manley
19224,"Quail, gambel's",Westerfield
19225,"Pelican, brown",Hovde
19226,"Sheep, red",Bellgrove
19227,Brush-tailed phascogale,Rigney
19228,African clawless otter,Lien
19229,"Eland, common",Hoffman
19230,Malabar squirrel,Crest Line
19231,Ant (unidentified),Schiller
19232,"Jackal, silver-backed",Bayside
19233,White-winged tern,Paget
19234,Burmese black mountain tortoise,Harper
19235,"Eagle, tawny",Veith
19236,"Python, carpet",Everett
19237,"Cormorant, flightless",Farwell
19238,"Eagle, white-bellied sea",Hooker
19239,Common boubou shrike,Pine View
19240,Common wolf,Farragut
19241,"Boar, wild",Arapahoe
19242,Long-crested hawk eagle,Westerfield
19243,"Kangaroo, black-faced",Clove
19244,Burchell's gonolek,New Castle
19245,Southern white-crowned shrike,Nobel
19246,"Gull, swallow-tail",Gina
19247,White spoonbill,Delladonna
19248,"Stork, greater adjutant",Grim
19249,Blackbuck,Scott
19250,Indian mynah,Anhalt
19251,Mudskipper (unidentified),Pine View
19252,"Rhea, common",Center
19253,"Eagle, golden",Holy Cross
19254,Margay,Veith
19255,"Gnu, brindled",Waubesa
19256,Collared peccary,Tennyson
19257,Black-cheeked waxbill,Bayside
19258,"Boar, wild",Banding
19259,"Baboon, olive",Vahlen
19260,"Pie, rufous tree",Dakota
19261,Civet (unidentified),Sherman
19262,"Stork, painted",4th
19263,Glossy ibis,Mcbride
19264,Pocket gopher (unidentified),La Follette
19265,Tiger cat,6th
19266,Masked booby,Transport
19267,"Dog, raccoon",Artisan
19268,Bushpig,Lakeland
19269,"Lory, rainbow",Crowley
19270,Red brocket,Novick
19271,Plains zebra,Anhalt
19272,"Snake, racer",Ryan
19273,Golden jackal,Lyons
19274,"Macaque, bonnet",3rd
19275,Roseate cockatoo,Ohio
19276,Galapagos sea lion,Village Green
19277,Openbill stork,Stone Corner
19278,Margay,Union
19279,"Jackal, silver-backed",Monica
19280,Bird (unidentified),Union
19281,"Quoll, spotted-tailed",Blue Bill Park
19282,"Frogmouth, tawny",South
19283,"Stork, greater adjutant",Toban
19284,Hudsonian godwit,Porter
19285,"Kangaroo, black-faced",Pepper Wood
19286,"Dove, little brown",Clarendon
19287,"Pademelon, red-legged",Carioca
19288,"Civet, small-toothed palm",Almo
19289,"Monkey, rhesus",Londonderry
19290,"Lemming, collared",Hazelcrest
19291,White-faced whistling duck,Lindbergh
19292,"Bat, asian false vampire",Raven
19293,Red-billed hornbill,Sunbrook
19294,"Wallaby, dama",Merchant
19295,"Crab, red lava",Trailsway
19296,"Cormorant, javanese",Chinook
19297,Galah,Mifflin
19298,Galapagos hawk,Farwell
19299,"Rhinoceros, white",Northport
19300,"Dragon, netted rock",Anderson
19301,"Bird, pied butcher",Northport
19302,"Lemur, ring-tailed",Village
19303,North American river otter,Spenser
19304,Crowned hawk-eagle,Continental
19305,"Weaver, sociable",Autumn Leaf
19306,"Cat, native",John Wall
19307,"Duiker, common",Independence
19308,Cape clawless otter,Cordelia
19309,"Bee-eater, carmine",Talmadge
19310,Bee-eater (unidentified),Di Loreto
19311,"Porcupine, crested",Fair Oaks
19312,American badger,5th
19313,"Wallaby, river",Hooker
19314,"Owl, madagascar hawk",Susan
19315,"Sheep, stone",Welch
19316,"Lion, south american sea",Eagle Crest
19317,Jaguarundi,Mandrake
19318,"Wapiti, elk,",Carey
19319,Common seal,Sundown
19320,Ring-necked pheasant,Westport
19321,"Genet, common",Dorton
19322,"Hyena, striped",Homewood
19323,Black vulture,Gerald
19324,Masked booby,Scofield
19325,"Lechwe, kafue flats",Roxbury
19326,White-nosed coatimundi,American
19327,Common seal,Badeau
19328,Thomson's gazelle,Texas
19329,European stork,Farwell
19330,Emu,Coleman
19331,"Pie, indian tree",Michigan
19332,"Ass, asiatic wild",Buena Vista
19333,Blackbuck,Pearson
19334,Mountain lion,Kensington
19335,"Eland, common",7th
19336,Squirrel glider,Shopko
19337,"Skink, blue-tongued",Sheridan
19338,Gray heron,Scofield
19339,"Woodcock, american",Fair Oaks
19340,"Deer, black-tailed",Johnson
19341,Nile crocodile,Dayton
19342,Paca,Sutherland
19343,Red lava crab,Butterfield
19344,Bontebok,Blaine
19345,Hawk-headed parrot,East
19346,"Barbet, black-collared",Artisan
19347,"Otter, canadian river",John Wall
19348,Giant heron,Russell
19349,Giant otter,Colorado
19350,American bighorn sheep,Crowley
19351,Common goldeneye,Crowley
19352,Sun gazer,Orin
19353,"Boa, columbian rainbow",Coolidge
19354,"Buffalo, asian water",4th
19355,"Turaco, violet-crested",Holy Cross
19356,"Barbet, crested",Westend
19357,"Bulbul, black-eyed",Warrior
19358,"Baboon, gelada",Arkansas
19359,Green-winged macaw,Heath
19360,Hoary marmot,Talmadge
19361,"Trotter, lily",Hoard
19362,"Jackal, black-backed",Morning
19363,Southern sea lion,Dahle
19364,Arctic lemming,Lakewood
19365,European beaver,Warrior
19366,American racer,Holy Cross
19367,Hyrax,Luster
19368,Common raccoon,Straubel
19369,"Lapwing, southern",Moose
19370,Cape starling,Mallory
19371,Long-tailed spotted cat,Crownhardt
19372,"Squirrel, eastern fox",Merry
19373,Carpet python,Birchwood
19374,"Lion, steller's sea",Bunting
19375,Swamp deer,Summer Ridge
19376,Silver-backed jackal,Merry
19377,"Marmot, yellow-bellied",Ramsey
19378,Golden brush-tailed possum,Lindbergh
19379,Brush-tailed phascogale,New Castle
19380,Common waterbuck,Longview
19381,Roan antelope,7th
19382,"Cat, kaffir",Lawn
19383,California sea lion,Ludington
19384,Chuckwalla,Oxford
19385,"Corella, long-billed",Clyde Gallagher
19386,European badger,6th
19387,Red-headed woodpecker,Kipling
19388,"Tern, royal",Arrowood
19389,Golden brush-tailed possum,1st
19390,"Stork, european",Northview
19391,Blue racer,Anzinger
19392,Hanuman langur,Del Sol
19393,American bighorn sheep,Susan
19394,Red brocket,Dennis
19395,Arctic tern,Esker
19396,"Quoll, spotted-tailed",David
19397,"Macaque, rhesus",Florence
19398,Grey-footed squirrel,Service
19399,"Armadillo, common long-nosed",Vahlen
19400,Long-tailed skua,Anniversary
19401,"Vulture, lappet-faced",Main
19402,Woodchuck,Kim
19403,"Rabbit, eastern cottontail",Coolidge
19404,"Jaeger, long-tailed",Emmet
19405,"Otter, cape clawless",Ohio
19406,"Chipmunk, least",Del Mar
19407,"Squirrel, nelson ground",Mesta
19408,"Weaver, chestnut",Fairfield
19409,Mountain goat,Moulton
19410,Red-breasted nuthatch,Magdeline
19411,"Crane, blue",Merchant
19412,"Lizard, frilled",Park Meadow
19413,Striped skunk,Prairieview
19414,Boat-billed heron,Spenser
19415,Black-eyed bulbul,Hermina
19416,Egyptian vulture,Stephen
19417,Red howler monkey,Messerschmidt
19418,Kafue flats lechwe,Michigan
19419,Silver gull,Dahle
19420,"Bat, asian false vampire",Harper
19421,"Dog, bush",Melrose
19422,Sun gazer,Ridge Oak
19423,Blue-tongued skink,Leroy
19424,"Peacock, indian",Dottie
19425,Verreaux's sifaka,Sachtjen
19426,"Bird, black-throated butcher",Canary
19427,Black swan,Roxbury
19428,Red sheep,Carberry
19429,Asian false vampire bat,Drewry
19430,South American meadowlark (unidentified),Truax
19431,"Turkey, common",Banding
19432,Horned puffin,Delaware
19433,Indian mynah,Banding
19434,"Kangaroo, brush-tailed rat",Leroy
19435,"Cat, civet",Eliot
19436,"Shrike, southern white-crowned",Killdeer
19437,Coqui francolin,Sutteridge
19438,"Bat, madagascar fruit",Forster
19439,"Ferret, black-footed",Pawling
19440,Northern fur seal,Harbort
19441,"Goose, cereopsis",Clarendon
19442,"Sunbird, lesser double-collared",Blackbird
19443,"Otter, brazilian",Moulton
19444,"Bison, american",Haas
19445,Blesbok,Carioca
19446,"Bustard, stanley",Prairieview
19447,"Goose, cape barren",Service
19448,"Bird, secretary",Hollow Ridge
19449,Greater adjutant stork,Monica
19450,Red-tailed hawk,Kim
19451,"Camel, dromedary",Manley
19452,Red-cheeked cordon bleu,Prentice
19453,American bison,Vahlen
19454,Chuckwalla,David
19455,"Pheasant, common",Randy
19456,"Iguana, common green",Sunnyside
19457,"Spider, wolf",Columbus
19458,Vicuna,Anzinger
19459,Black-cheeked waxbill,Porter
19460,"Pie, rufous tree",Myrtle
19461,Smith's bush squirrel,Hauk
19462,"Wambenger, red-tailed",Sugar
19463,Black-eyed bulbul,Dwight
19464,Snowy sheathbill,Burrows
19465,"Genet, small-spotted",Alpine
19466,Richardson's ground squirrel,Autumn Leaf
19467,Plains zebra,Nelson
19468,Red phalarope,Coleman
19469,"Deer, barasingha",Jana
19470,"Camel, dromedary",Center
19471,Arctic hare,Darwin
19472,"Sparrow, rufous-collared",Ridgeway
19473,Collared lizard,Sutherland
19474,Bontebok,Lawn
19475,Long-necked turtle,Atwood
19476,Llama,Armistice
19477,South American sea lion,Golf
19478,Baleen whale,Superior
19479,Arboral spiny rat,Sommers
19480,"Hawk-eagle, crowned",Valley Edge
19481,Harbor seal,Dunning
19482,Blue wildebeest,Farwell
19483,Barrows goldeneye,Lakewood Gardens
19484,Bush dog,Arizona
19485,"Hyena, brown",Declaration
19486,Brush-tailed bettong,Hauk
19487,Hippopotamus,Union
19488,"Sheathbill, snowy",Elka
19489,"Macaw, blue and gold",Sutteridge
19490,White stork,Anderson
19491,"Bee-eater, carmine",Park Meadow
19492,"Lion, steller's sea",Lotheville
19493,Toddy cat,Melvin
19494,Canadian river otter,Debs
19495,"Dik, kirk's dik",7th
19496,Currasow (unidentified),Golden Leaf
19497,White-nosed coatimundi,Morningstar
19498,Groundhog,Burning Wood
19499,African ground squirrel (unidentified),Scoville
19500,Goanna lizard,Oneill
19501,African lynx,Crowley
19502,"Hawk, red-tailed",Anderson
19503,"Sunbird, lesser double-collared",Warrior
19504,"Goldeneye, barrows",Northwestern
19505,Small-spotted genet,Park Meadow
19506,Richardson's ground squirrel,Evergreen
19507,Arctic hare,Petterle
19508,Cougar,Hermina
19509,"Marmot, yellow-bellied",Longview
19510,"Antelope, four-horned",Acker
19511,Brush-tailed phascogale,Dottie
19512,"Beaver, eurasian",Hanover
19513,"Fox, blue",Eliot
19514,"Pheasant, common",Bultman
19515,"Kangaroo, black-faced",Jackson
19516,"Meerkat, red",Thackeray
19517,African buffalo,Corry
19518,Giraffe,Warner
19519,Goanna lizard,Bunting
19520,Civet cat,Lakewood Gardens
19521,Jaguar,Jana
19522,"Openbill, asian",Ilene
19523,Orca,Farmco
19524,"Salmon, sockeye",Sullivan
19525,"Wallaby, bennett's",Surrey
19526,Painted stork,Transport
19527,"Kite, black",Kim
19528,"Capuchin, weeper",Dexter
19529,"Boa, emerald green tree",Marquette
19530,"Bustard, stanley",Red Cloud
19531,Black-eyed bulbul,Morning
19532,"Cow, scottish highland",Merchant
19533,Pine siskin,Warbler
19534,"Squirrel, arctic ground",Kinsman
19535,Arctic ground squirrel,Sommers
19536,Cereopsis goose,Hudson
19537,"Lion, south american sea",Thackeray
19538,Lesser double-collared sunbird,Oxford
19539,"Monkey, bleeding heart",Calypso
19540,White-bellied sea eagle,Rutledge
19541,Sable antelope,Menomonie
19542,"Buffalo, wild water",Rutledge
19543,Mule deer,Bashford
19544,Pied cormorant,Talmadge
19545,Nile crocodile,Mandrake
19546,Madagascar hawk owl,Maywood
19547,Magnificent frigate bird,Service
19548,"Fox, crab-eating",Bobwhite
19549,Small-toothed palm civet,Stang
19550,"Hawk, galapagos",Southridge
19551,"Elephant, african",Forster
19552,Wild turkey,Pine View
19553,"Lorikeet, scaly-breasted",Ilene
19554,Blue crane,Armistice
19555,Gambel's quail,Lakewood
19556,Antelope ground squirrel,Morning
19557,"Lizard, goanna",Petterle
